county,tract,FIPS state,placefp,State Postal Code,cntyname,Place Name,"Total Hsg. Units, 2000 census",tract to placefp allocation factor
6085,5033.23,6,68000,CA,Santa Clara CA,San Jose city,1163,1
6085,5033.24,6,68000,CA,Santa Clara CA,San Jose city,914,1
6085,5033.25,6,68000,CA,Santa Clara CA,San Jose city,1157,1
6085,5033.26,6,68000,CA,Santa Clara CA,San Jose city,849,0.965
6085,5033.26,6,99999,CA,Santa Clara CA, ,31,0.035
6085,5033.27,6,68000,CA,Santa Clara CA,San Jose city,1217,0.981
6085,5033.27,6,99999,CA,Santa Clara CA, ,23,0.019
6085,5033.28,6,68000,CA,Santa Clara CA,San Jose city,2770,0.996
6085,5033.28,6,99999,CA,Santa Clara CA, ,12,0.004
6085,5034.01,6,68000,CA,Santa Clara CA,San Jose city,1002,1
6085,5034.02,6,68000,CA,Santa Clara CA,San Jose city,1028,1
6085,5035.04,6,68000,CA,Santa Clara CA,San Jose city,1113,1
6085,5035.06,6,68000,CA,Santa Clara CA,San Jose city,1246,1
6085,5035.07,6,68000,CA,Santa Clara CA,San Jose city,346,1
6085,5035.08,6,68000,CA,Santa Clara CA,San Jose city,1234,1
6085,5035.09,6,68000,CA,Santa Clara CA,San Jose city,881,1
6085,5035.1,6,68000,CA,Santa Clara CA,San Jose city,1336,1
6085,5035.11,6,68000,CA,Santa Clara CA,San Jose city,820,1
6085,5036.01,6,68000,CA,Santa Clara CA,San Jose city,903,1
6085,5036.02,6,68000,CA,Santa Clara CA,San Jose city,1166,1
6085,5037.02,6,68000,CA,Santa Clara CA,San Jose city,1724,1
6085,5037.03,6,68000,CA,Santa Clara CA,San Jose city,868,1
6085,5037.06,6,68000,CA,Santa Clara CA,San Jose city,2171,1
6085,5037.07,6,68000,CA,Santa Clara CA,San Jose city,1402,1
6085,5037.08,6,68000,CA,Santa Clara CA,San Jose city,727,1
6085,5037.09,6,68000,CA,Santa Clara CA,San Jose city,1528,0.978
6085,5037.09,6,99999,CA,Santa Clara CA, ,34,0.022
6085,5038.02,6,1458,CA,Santa Clara CA,Alum Rock CDP,174,0.083
6085,5038.02,6,20598,CA,Santa Clara CA,East Foothills CDP,638,0.304
6085,5038.02,6,68000,CA,Santa Clara CA,San Jose city,1287,0.613
6085,5038.03,6,68000,CA,Santa Clara CA,San Jose city,1368,1
6085,5038.04,6,1458,CA,Santa Clara CA,Alum Rock CDP,132,0.094
6085,5038.04,6,68000,CA,Santa Clara CA,San Jose city,1259,0.895
6085,5038.04,6,99999,CA,Santa Clara CA, ,16,0.011
6085,5039,6,1458,CA,Santa Clara CA,Alum Rock CDP,901,0.405
6085,5039,6,20598,CA,Santa Clara CA,East Foothills CDP,54,0.024
6085,5039,6,68000,CA,Santa Clara CA,San Jose city,967,0.435
6085,5039,6,99999,CA,Santa Clara CA, ,301,0.135
6085,5040.01,6,1458,CA,Santa Clara CA,Alum Rock CDP,659,0.457
6085,5040.01,6,68000,CA,Santa Clara CA,San Jose city,784,0.543
6085,5040.01,6,99999,CA,Santa Clara CA, ,0,0
6085,5040.02,6,68000,CA,Santa Clara CA,San Jose city,1074,1
6085,5041.01,6,1458,CA,Santa Clara CA,Alum Rock CDP,789,0.812
6085,5041.01,6,20598,CA,Santa Clara CA,East Foothills CDP,66,0.068
6085,5041.01,6,68000,CA,Santa Clara CA,San Jose city,117,0.12
6085,5041.02,6,1458,CA,Santa Clara CA,Alum Rock CDP,756,0.591
6085,5041.02,6,20598,CA,Santa Clara CA,East Foothills CDP,45,0.035
6085,5041.02,6,68000,CA,Santa Clara CA,San Jose city,471,0.368
6085,5041.02,6,99999,CA,Santa Clara CA, ,8,0.006
6085,5042.01,6,20598,CA,Santa Clara CA,East Foothills CDP,1370,0.802
6085,5042.01,6,68000,CA,Santa Clara CA,San Jose city,333,0.195
6085,5042.01,6,99999,CA,Santa Clara CA, ,6,0.004
6085,5042.02,6,20598,CA,Santa Clara CA,East Foothills CDP,575,0.395
6085,5042.02,6,68000,CA,Santa Clara CA,San Jose city,714,0.491
6085,5042.02,6,99999,CA,Santa Clara CA, ,165,0.113
6085,5043.07,6,68000,CA,Santa Clara CA,San Jose city,1578,0.997
6085,5043.07,6,99999,CA,Santa Clara CA, ,5,0.003
6085,5043.08,6,20598,CA,Santa Clara CA,East Foothills CDP,1,0.001
6085,5043.08,6,68000,CA,Santa Clara CA,San Jose city,1288,0.946
6085,5043.08,6,99999,CA,Santa Clara CA, ,73,0.054
6085,5043.1,6,68000,CA,Santa Clara CA,San Jose city,3438,1
6085,5043.11,6,68000,CA,Santa Clara CA,San Jose city,2347,1
6085,5043.14,6,68000,CA,Santa Clara CA,San Jose city,1284,1
6085,5043.15,6,68000,CA,Santa Clara CA,San Jose city,2003,0.999
6085,5043.15,6,99999,CA,Santa Clara CA, ,2,0.001
6085,5043.16,6,68000,CA,Santa Clara CA,San Jose city,1319,1
6085,5043.17,6,68000,CA,Santa Clara CA,San Jose city,1224,1
6085,5043.18,6,68000,CA,Santa Clara CA,San Jose city,1463,1
6085,5043.19,6,68000,CA,Santa Clara CA,San Jose city,1417,1
6085,5043.19,6,99999,CA,Santa Clara CA, ,0,0
6085,5043.2,6,68000,CA,Santa Clara CA,San Jose city,846,1
6085,5043.21,6,68000,CA,Santa Clara CA,San Jose city,1556,1
6085,5043.21,6,99999,CA,Santa Clara CA, ,0,0
6085,5044.1,6,68000,CA,Santa Clara CA,San Jose city,1206,1
6085,5044.11,6,68000,CA,Santa Clara CA,San Jose city,1530,0.997
6085,5044.11,6,99999,CA,Santa Clara CA, ,4,0.003
6085,5044.12,6,47766,CA,Santa Clara CA,Milpitas city,1296,1
6085,5044.13,6,47766,CA,Santa Clara CA,Milpitas city,701,1
6085,5044.14,6,47766,CA,Santa Clara CA,Milpitas city,1445,1
6085,5044.15,6,47766,CA,Santa Clara CA,Milpitas city,1532,1
6085,5044.16,6,47766,CA,Santa Clara CA,Milpitas city,1092,1
6085,5044.17,6,47766,CA,Santa Clara CA,Milpitas city,670,0.927
6085,5044.17,6,68000,CA,Santa Clara CA,San Jose city,30,0.041
6085,5044.17,6,99999,CA,Santa Clara CA, ,23,0.032
6085,5044.18,6,47766,CA,Santa Clara CA,Milpitas city,1314,1
6085,5044.2,6,47766,CA,Santa Clara CA,Milpitas city,1330,0.989
6085,5044.2,6,99999,CA,Santa Clara CA, ,15,0.011
6085,5044.21,6,47766,CA,Santa Clara CA,Milpitas city,1341,1
6085,5044.22,6,47766,CA,Santa Clara CA,Milpitas city,1222,1
6085,5045.04,6,47766,CA,Santa Clara CA,Milpitas city,787,1
6085,5045.05,6,47766,CA,Santa Clara CA,Milpitas city,1027,1
6085,5045.05,6,68000,CA,Santa Clara CA,San Jose city,0,0
6085,5045.06,6,47766,CA,Santa Clara CA,Milpitas city,2004,1
6085,5045.07,6,47766,CA,Santa Clara CA,Milpitas city,1600,1
6085,5046.01,6,49670,CA,Santa Clara CA,Mountain View city,403,0.481
6085,5046.01,6,55282,CA,Santa Clara CA,Palo Alto city,1,0.001
6085,5046.01,6,99999,CA,Santa Clara CA, ,434,0.518
6085,5046.02,6,47766,CA,Santa Clara CA,Milpitas city,3,0.006
6085,5046.02,6,68000,CA,Santa Clara CA,San Jose city,516,0.979
6085,5046.02,6,69084,CA,Santa Clara CA,Santa Clara city,0,0
6085,5046.02,6,77000,CA,Santa Clara CA,Sunnyvale city,0,0
6085,5046.02,6,99999,CA,Santa Clara CA, ,8,0.015
6085,5047,6,49670,CA,Santa Clara CA,Mountain View city,0,0
6085,5047,6,77000,CA,Santa Clara CA,Sunnyvale city,0,0
6085,5047,6,99999,CA,Santa Clara CA, ,97,1
6085,5048.02,6,69084,CA,Santa Clara CA,Santa Clara city,0,0
6085,5048.02,6,77000,CA,Santa Clara CA,Sunnyvale city,1817,1
6085,5048.03,6,77000,CA,Santa Clara CA,Sunnyvale city,2009,1
6085,5048.05,6,77000,CA,Santa Clara CA,Sunnyvale city,2369,1
6085,5048.05,6,99999,CA,Santa Clara CA, ,0,0
6085,5048.06,6,77000,CA,Santa Clara CA,Sunnyvale city,762,1
6085,5049.01,6,69084,CA,Santa Clara CA,Santa Clara city,913,1
6085,5050.01,6,69084,CA,Santa Clara CA,Santa Clara city,2931,1
6085,5050.01,6,77000,CA,Santa Clara CA,Sunnyvale city,0,0
6085,5050.05,6,68000,CA,Santa Clara CA,San Jose city,2376,1
6085,5050.05,6,69084,CA,Santa Clara CA,Santa Clara city,0,0
6085,5050.05,6,99999,CA,Santa Clara CA, ,0,0
6085,5050.06,6,47766,CA,Santa Clara CA,Milpitas city,0,0
6085,5050.06,6,68000,CA,Santa Clara CA,San Jose city,1949,1
6085,5050.06,6,99999,CA,Santa Clara CA, ,0,0
6085,5050.07,6,68000,CA,Santa Clara CA,San Jose city,0,0
6085,5050.07,6,69084,CA,Santa Clara CA,Santa Clara city,979,1
6085,5051,6,68000,CA,Santa Clara CA,San Jose city,1067,1
6085,5051,6,69084,CA,Santa Clara CA,Santa Clara city,0,0
6085,5052.02,6,69084,CA,Santa Clara CA,Santa Clara city,2148,1
6085,5052.02,6,77000,CA,Santa Clara CA,Sunnyvale city,0,0
6085,5052.03,6,68000,CA,Santa Clara CA,San Jose city,485,0.6
6085,5052.03,6,69084,CA,Santa Clara CA,Santa Clara city,324,0.4
6085,5053.01,6,69084,CA,Santa Clara CA,Santa Clara city,1325,1
6085,5053.01,6,77000,CA,Santa Clara CA,Sunnyvale city,0,0
6085,5053.02,6,69084,CA,Santa Clara CA,Santa Clara city,1478,1
6085,5053.03,6,69084,CA,Santa Clara CA,Santa Clara city,2192,1
6085,5053.04,6,69084,CA,Santa Clara CA,Santa Clara city,1075,1
6085,5053.05,6,69084,CA,Santa Clara CA,Santa Clara city,2006,1
6085,5054.01,6,69084,CA,Santa Clara CA,Santa Clara city,2271,1
6085,5054.02,6,69084,CA,Santa Clara CA,Santa Clara city,1151,1
6085,5054.03,6,69084,CA,Santa Clara CA,Santa Clara city,2672,1
6085,5054.03,6,99999,CA,Santa Clara CA, ,0,0
6085,5055,6,69084,CA,Santa Clara CA,Santa Clara city,1593,1
6085,5056,6,69084,CA,Santa Clara CA,Santa Clara city,1298,1
6085,5057,6,68000,CA,Santa Clara CA,San Jose city,6,0.003
6085,5057,6,69084,CA,Santa Clara CA,Santa Clara city,2321,0.997
6085,5058,6,68000,CA,Santa Clara CA,San Jose city,1652,0.996
6085,5058,6,69084,CA,Santa Clara CA,Santa Clara city,6,0.004
6085,5059,6,68000,CA,Santa Clara CA,San Jose city,161,0.052
6085,5059,6,69084,CA,Santa Clara CA,Santa Clara city,2943,0.948
6085,5060,6,69084,CA,Santa Clara CA,Santa Clara city,2024,1
6085,5061.01,6,69084,CA,Santa Clara CA,Santa Clara city,1730,1
6085,5061.02,6,69084,CA,Santa Clara CA,Santa Clara city,1490,1
6085,5061.03,6,69084,CA,Santa Clara CA,Santa Clara city,1701,1
6085,5062.02,6,68000,CA,Santa Clara CA,San Jose city,2520,1
6085,5062.03,6,68000,CA,Santa Clara CA,San Jose city,2535,1
6085,5062.04,6,68000,CA,Santa Clara CA,San Jose city,2167,1
6085,5063.01,6,68000,CA,Santa Clara CA,San Jose city,2005,0.856
6085,5063.01,6,99999,CA,Santa Clara CA, ,337,0.144
6085,5063.02,6,68000,CA,Santa Clara CA,San Jose city,2340,1
6085,5063.04,6,68000,CA,Santa Clara CA,San Jose city,2148,1
6085,5063.05,6,68000,CA,Santa Clara CA,San Jose city,2559,1
6085,5064.01,6,68000,CA,Santa Clara CA,San Jose city,1380,1
6085,5064.01,6,99999,CA,Santa Clara CA, ,0,0
6085,5064.02,6,10345,CA,Santa Clara CA,Campbell city,601,0.263
6085,5064.02,6,68000,CA,Santa Clara CA,San Jose city,1685,0.737
6085,5065.01,6,10345,CA,Santa Clara CA,Campbell city,174,0.069
6085,5065.01,6,68000,CA,Santa Clara CA,San Jose city,2337,0.926
6085,5065.01,6,99999,CA,Santa Clara CA, ,12,0.005
6085,5065.02,6,10345,CA,Santa Clara CA,Campbell city,1905,1
6085,5065.03,6,10345,CA,Santa Clara CA,Campbell city,2685,1
6085,5066.01,6,10345,CA,Santa Clara CA,Campbell city,275,0.167
6085,5066.01,6,68000,CA,Santa Clara CA,San Jose city,1366,0.829
6085,5066.01,6,99999,CA,Santa Clara CA, ,7,0.004
6085,5066.03,6,10345,CA,Santa Clara CA,Campbell city,339,0.239
6085,5066.03,6,68000,CA,Santa Clara CA,San Jose city,1081,0.761
6085,5066.04,6,10345,CA,Santa Clara CA,Campbell city,348,0.136
6085,5066.04,6,68000,CA,Santa Clara CA,San Jose city,2164,0.843
6085,5066.04,6,70280,CA,Santa Clara CA,Saratoga city,55,0.021
6085,5066.05,6,10345,CA,Santa Clara CA,Campbell city,406,0.257
6085,5066.05,6,68000,CA,Santa Clara CA,San Jose city,1172,0.743
6085,5066.06,6,10345,CA,Santa Clara CA,Campbell city,1312,0.778
6085,5066.06,6,68000,CA,Santa Clara CA,San Jose city,375,0.222
6085,5067.01,6,10345,CA,Santa Clara CA,Campbell city,1049,0.804
6085,5067.01,6,44112,CA,Santa Clara CA,Los Gatos town,0,0
6085,5067.01,6,68000,CA,Santa Clara CA,San Jose city,256,0.196
6085,5067.02,6,10345,CA,Santa Clara CA,Campbell city,2114,1
6085,5067.03,6,10345,CA,Santa Clara CA,Campbell city,632,0.441
6085,5067.03,6,44112,CA,Santa Clara CA,Los Gatos town,802,0.559
6085,5068.01,6,44112,CA,Santa Clara CA,Los Gatos town,1597,0.717
6085,5068.01,6,99999,CA,Santa Clara CA, ,631,0.283
6085,5068.02,6,10088,CA,Santa Clara CA,Cambrian Park CDP,28,0.014
6085,5068.02,6,44112,CA,Santa Clara CA,Los Gatos town,116,0.06
6085,5068.02,6,68000,CA,Santa Clara CA,San Jose city,1523,0.784
6085,5068.02,6,99999,CA,Santa Clara CA, ,275,0.142
6085,5068.03,6,68000,CA,Santa Clara CA,San Jose city,2445,1
6085,5068.04,6,44112,CA,Santa Clara CA,Los Gatos town,840,0.622
6085,5068.04,6,68000,CA,Santa Clara CA,San Jose city,508,0.376
6085,5068.04,6,99999,CA,Santa Clara CA, ,3,0.002
6085,5069,6,44112,CA,Santa Clara CA,Los Gatos town,1553,0.587
6085,5069,6,68000,CA,Santa Clara CA,San Jose city,794,0.3
6085,5069,6,99999,CA,Santa Clara CA, ,299,0.113
6085,5070.01,6,44112,CA,Santa Clara CA,Los Gatos town,2706,0.847
6085,5070.01,6,48956,CA,Santa Clara CA,Monte Sereno city,239,0.075
6085,5070.01,6,99999,CA,Santa Clara CA, ,248,0.078
6085,5070.02,6,44112,CA,Santa Clara CA,Los Gatos town,919,0.879
6085,5070.02,6,68000,CA,Santa Clara CA,San Jose city,0,0
6085,5070.02,6,99999,CA,Santa Clara CA, ,127,0.121
6085,5071,6,44112,CA,Santa Clara CA,Los Gatos town,1303,0.998
6085,5071,6,48956,CA,Santa Clara CA,Monte Sereno city,3,0.002
6085,5071,6,99999,CA,Santa Clara CA, ,0,0
6085,5072.03,6,44112,CA,Santa Clara CA,Los Gatos town,829,0.947
6085,5072.03,6,48956,CA,Santa Clara CA,Monte Sereno city,44,0.05
6085,5072.03,6,99999,CA,Santa Clara CA, ,2,0.002
6085,5072.05,6,10345,CA,Santa Clara CA,Campbell city,191,0.1
6085,5072.05,6,44112,CA,Santa Clara CA,Los Gatos town,1646,0.864
6085,5072.05,6,99999,CA,Santa Clara CA, ,67,0.035
6085,5072.06,6,44112,CA,Santa Clara CA,Los Gatos town,50,0.048
6085,5072.06,6,48956,CA,Santa Clara CA,Monte Sereno city,951,0.922
6085,5072.06,6,99999,CA,Santa Clara CA, ,31,0.03
6085,5073.01,6,44112,CA,Santa Clara CA,Los Gatos town,6,0.003
6085,5073.01,6,70280,CA,Santa Clara CA,Saratoga city,2280,0.997
6085,5073.02,6,70280,CA,Santa Clara CA,Saratoga city,727,0.718
6085,5073.02,6,99999,CA,Santa Clara CA, ,285,0.282
6085,5074.01,6,70280,CA,Santa Clara CA,Saratoga city,1928,1
6085,5074.02,6,68000,CA,Santa Clara CA,San Jose city,0,0
6085,5074.02,6,70280,CA,Santa Clara CA,Saratoga city,1532,1
6085,5075,6,70280,CA,Santa Clara CA,Saratoga city,2027,1
6085,5076,6,17610,CA,Santa Clara CA,Cupertino city,0,0
6085,5076,6,70280,CA,Santa Clara CA,Saratoga city,1986,0.97
6085,5076,6,99999,CA,Santa Clara CA, ,61,0.03
6085,5077.01,6,17610,CA,Santa Clara CA,Cupertino city,1068,0.815
6085,5077.01,6,99999,CA,Santa Clara CA, ,243,0.185
6085,5077.02,6,17610,CA,Santa Clara CA,Cupertino city,1991,0.963
6085,5077.02,6,70280,CA,Santa Clara CA,Saratoga city,22,0.011
6085,5077.02,6,99999,CA,Santa Clara CA, ,55,0.027
6085,5077.03,6,17610,CA,Santa Clara CA,Cupertino city,2398,0.931
6085,5077.03,6,43280,CA,Santa Clara CA,Los Altos city,25,0.01
6085,5077.03,6,99999,CA,Santa Clara CA, ,154,0.06
6085,5078.05,6,17610,CA,Santa Clara CA,Cupertino city,1254,0.671
6085,5078.05,6,43280,CA,Santa Clara CA,Los Altos city,219,0.117
6085,5078.05,6,77000,CA,Santa Clara CA,Sunnyvale city,397,0.212
6085,5078.05,6,99999,CA,Santa Clara CA, ,0,0
6085,5078.06,6,17610,CA,Santa Clara CA,Cupertino city,1587,0.803
6085,5078.06,6,99999,CA,Santa Clara CA, ,389,0.197
6085,5078.07,6,17610,CA,Santa Clara CA,Cupertino city,1027,0.999
6085,5078.07,6,68000,CA,Santa Clara CA,San Jose city,1,0.001
6085,5078.07,6,99999,CA,Santa Clara CA, ,0,0
6085,5078.08,6,17610,CA,Santa Clara CA,Cupertino city,1749,1
6085,5078.08,6,68000,CA,Santa Clara CA,San Jose city,0,0
6085,5078.08,6,99999,CA,Santa Clara CA, ,0,0
6085,5079.03,6,68000,CA,Santa Clara CA,San Jose city,1627,1
6085,5079.04,6,68000,CA,Santa Clara CA,San Jose city,1021,0.917
6085,5079.04,6,70280,CA,Santa Clara CA,Saratoga city,92,0.083
6085,5079.05,6,68000,CA,Santa Clara CA,San Jose city,2180,1
6085,5079.06,6,68000,CA,Santa Clara CA,San Jose city,1438,1
6085,5080.01,6,17610,CA,Santa Clara CA,Cupertino city,2490,1
6085,5080.02,6,17610,CA,Santa Clara CA,Cupertino city,2168,0.721
6085,5080.02,6,68000,CA,Santa Clara CA,San Jose city,838,0.279
6085,5080.02,6,99999,CA,Santa Clara CA, ,0,0
6085,5081.01,6,17610,CA,Santa Clara CA,Cupertino city,2134,0.93
6085,5081.01,6,77000,CA,Santa Clara CA,Sunnyvale city,161,0.07
6085,5081.02,6,17610,CA,Santa Clara CA,Cupertino city,340,0.296
6085,5081.02,6,69084,CA,Santa Clara CA,Santa Clara city,810,0.704
6085,5082.02,6,69084,CA,Santa Clara CA,Santa Clara city,930,0.326
6085,5082.02,6,77000,CA,Santa Clara CA,Sunnyvale city,1926,0.674
6085,5082.03,6,17610,CA,Santa Clara CA,Cupertino city,0,0
6085,5082.03,6,77000,CA,Santa Clara CA,Sunnyvale city,1837,1
6085,5082.04,6,77000,CA,Santa Clara CA,Sunnyvale city,1536,1
6085,5083.01,6,17610,CA,Santa Clara CA,Cupertino city,0,0
6085,5083.01,6,77000,CA,Santa Clara CA,Sunnyvale city,1559,1
6085,5083.01,6,99999,CA,Santa Clara CA, ,0,0
6085,5083.03,6,77000,CA,Santa Clara CA,Sunnyvale city,925,1
6085,5083.04,6,17610,CA,Santa Clara CA,Cupertino city,106,0.036
6085,5083.04,6,77000,CA,Santa Clara CA,Sunnyvale city,2858,0.964
6085,5084.01,6,49670,CA,Santa Clara CA,Mountain View city,0,0
6085,5084.01,6,77000,CA,Santa Clara CA,Sunnyvale city,2554,1
6085,5084.01,6,99999,CA,Santa Clara CA, ,0,0
6085,5084.03,6,77000,CA,Santa Clara CA,Sunnyvale city,1005,1
6085,5084.04,6,77000,CA,Santa Clara CA,Sunnyvale city,1973,0.983
6085,5084.04,6,99999,CA,Santa Clara CA, ,34,0.017
6085,5085.03,6,77000,CA,Santa Clara CA,Sunnyvale city,2821,0.999
6085,5085.03,6,99999,CA,Santa Clara CA, ,2,0.001
6085,5085.04,6,77000,CA,Santa Clara CA,Sunnyvale city,3192,1
6085,5085.05,6,77000,CA,Santa Clara CA,Sunnyvale city,1901,1
6085,5085.06,6,69084,CA,Santa Clara CA,Santa Clara city,1319,0.401
6085,5085.06,6,77000,CA,Santa Clara CA,Sunnyvale city,1973,0.599
6085,5086.01,6,77000,CA,Santa Clara CA,Sunnyvale city,1415,1
6085,5086.02,6,77000,CA,Santa Clara CA,Sunnyvale city,1708,1
6085,5087.03,6,77000,CA,Santa Clara CA,Sunnyvale city,2923,1
6085,5087.04,6,69084,CA,Santa Clara CA,Santa Clara city,0,0
6085,5087.04,6,77000,CA,Santa Clara CA,Sunnyvale city,2286,1
6085,5087.04,6,99999,CA,Santa Clara CA, ,0,0
6085,5088,6,77000,CA,Santa Clara CA,Sunnyvale city,1466,1
6085,5089,6,77000,CA,Santa Clara CA,Sunnyvale city,1773,1
6085,5090,6,77000,CA,Santa Clara CA,Sunnyvale city,2478,1
6085,5091.02,6,49670,CA,Santa Clara CA,Mountain View city,0,0
6085,5091.02,6,77000,CA,Santa Clara CA,Sunnyvale city,2342,1
6085,5091.05,6,49670,CA,Santa Clara CA,Mountain View city,2866,1
6085,5091.06,6,77000,CA,Santa Clara CA,Sunnyvale city,1641,1
6085,5091.07,6,77000,CA,Santa Clara CA,Sunnyvale city,2146,1
6085,5091.08,6,49670,CA,Santa Clara CA,Mountain View city,1939,1
6085,5091.09,6,49670,CA,Santa Clara CA,Mountain View city,1867,1
6085,5091.09,6,77000,CA,Santa Clara CA,Sunnyvale city,0,0
6085,5092.01,6,49670,CA,Santa Clara CA,Mountain View city,2396,0.95
6085,5092.01,6,99999,CA,Santa Clara CA, ,125,0.05
6085,5092.02,6,49670,CA,Santa Clara CA,Mountain View city,1989,1
6085,5093.02,6,49670,CA,Santa Clara CA,Mountain View city,1012,0.926
6085,5093.02,6,55282,CA,Santa Clara CA,Palo Alto city,81,0.074
6085,5093.03,6,49670,CA,Santa Clara CA,Mountain View city,1684,1
6085,5093.04,6,49670,CA,Santa Clara CA,Mountain View city,1245,1
6085,5093.04,6,55282,CA,Santa Clara CA,Palo Alto city,0,0
6085,5094.01,6,49670,CA,Santa Clara CA,Mountain View city,1427,0.88
6085,5094.01,6,55282,CA,Santa Clara CA,Palo Alto city,195,0.12
6085,5094.01,6,99999,CA,Santa Clara CA, ,0,0
6085,5094.03,6,49670,CA,Santa Clara CA,Mountain View city,2084,1
6085,5094.04,6,49670,CA,Santa Clara CA,Mountain View city,2300,1
6085,5095,6,49670,CA,Santa Clara CA,Mountain View city,2377,1
6085,5096,6,49670,CA,Santa Clara CA,Mountain View city,1317,1
6085,5097,6,49670,CA,Santa Clara CA,Mountain View city,1490,1
6085,5098.01,6,49670,CA,Santa Clara CA,Mountain View city,2159,1
6085,5098.02,6,49670,CA,Santa Clara CA,Mountain View city,1123,1
6085,5099.01,6,43280,CA,Santa Clara CA,Los Altos city,107,0.146
6085,5099.01,6,49670,CA,Santa Clara CA,Mountain View city,626,0.854
6085,5099.02,6,49670,CA,Santa Clara CA,Mountain View city,1907,0.998
6085,5099.02,6,99999,CA,Santa Clara CA, ,4,0.002
6085,5100.01,6,43280,CA,Santa Clara CA,Los Altos city,1904,0.899
6085,5100.01,6,49670,CA,Santa Clara CA,Mountain View city,214,0.101
6085,5100.01,6,77000,CA,Santa Clara CA,Sunnyvale city,0,0
6085,5100.01,6,99999,CA,Santa Clara CA, ,0,0
6085,5100.02,6,17610,CA,Santa Clara CA,Cupertino city,0,0
6085,5100.02,6,43280,CA,Santa Clara CA,Los Altos city,1308,1
6085,5101,6,43280,CA,Santa Clara CA,Los Altos city,974,0.882
6085,5101,6,99999,CA,Santa Clara CA, ,130,0.118
6085,5102,6,43280,CA,Santa Clara CA,Los Altos city,1504,0.979
6085,5102,6,44378,CA,Santa Clara CA,Loyola CDP,32,0.021
6085,5103,6,43280,CA,Santa Clara CA,Los Altos city,1721,1
6085,5104,6,43280,CA,Santa Clara CA,Los Altos city,1132,0.994
6085,5104,6,49670,CA,Santa Clara CA,Mountain View city,7,0.006
6085,5105,6,43280,CA,Santa Clara CA,Los Altos city,1801,1
6085,5106,6,55282,CA,Santa Clara CA,Palo Alto city,2405,1
6085,5107,6,55282,CA,Santa Clara CA,Palo Alto city,1832,1
6085,5108.01,6,55282,CA,Santa Clara CA,Palo Alto city,1706,1
6085,5108.02,6,55282,CA,Santa Clara CA,Palo Alto city,888,1
6085,5108.03,6,55282,CA,Santa Clara CA,Palo Alto city,1070,1
6085,5109,6,55282,CA,Santa Clara CA,Palo Alto city,2087,1
6085,5110,6,55282,CA,Santa Clara CA,Palo Alto city,2418,1
6085,5111,6,55282,CA,Santa Clara CA,Palo Alto city,1964,1
6085,5112,6,55282,CA,Santa Clara CA,Palo Alto city,1869,1
6085,5112,6,99999,CA,Santa Clara CA, ,0,0
6085,5113,6,55282,CA,Santa Clara CA,Palo Alto city,4380,1
6085,5113,6,99999,CA,Santa Clara CA, ,0,0
6085,5114,6,55282,CA,Santa Clara CA,Palo Alto city,1483,1
6085,5115,6,55282,CA,Santa Clara CA,Palo Alto city,2179,0.701
6085,5115,6,73906,CA,Santa Clara CA,Stanford CDP,928,0.299
6085,5116.04,6,55282,CA,Santa Clara CA,Palo Alto city,906,0.786
6085,5116.04,6,73906,CA,Santa Clara CA,Stanford CDP,247,0.214
6085,5116.04,6,99999,CA,Santa Clara CA, ,0,0
6085,5116.05,6,55282,CA,Santa Clara CA,Palo Alto city,0,0
6085,5116.05,6,73906,CA,Santa Clara CA,Stanford CDP,304,1
6085,5116.06,6,73906,CA,Santa Clara CA,Stanford CDP,1644,1
6085,5116.07,6,73906,CA,Santa Clara CA,Stanford CDP,192,1
6085,5117.01,6,43280,CA,Santa Clara CA,Los Altos city,7,0.005
6085,5117.01,6,43294,CA,Santa Clara CA,Los Altos Hills town,1249,0.866
6085,5117.01,6,44378,CA,Santa Clara CA,Loyola CDP,7,0.005
6085,5117.01,6,55282,CA,Santa Clara CA,Palo Alto city,160,0.111
6085,5117.01,6,99999,CA,Santa Clara CA, ,20,0.014
6085,5117.02,6,43280,CA,Santa Clara CA,Los Altos city,3,0.003
6085,5117.02,6,44378,CA,Santa Clara CA,Loyola CDP,968,0.997
6085,5117.03,6,17610,CA,Santa Clara CA,Cupertino city,370,0.12
6085,5117.03,6,43280,CA,Santa Clara CA,Los Altos city,22,0.007
6085,5117.03,6,43294,CA,Santa Clara CA,Los Altos Hills town,1567,0.508
6085,5117.03,6,44378,CA,Santa Clara CA,Loyola CDP,291,0.094
6085,5117.03,6,55282,CA,Santa Clara CA,Palo Alto city,424,0.137
6085,5117.03,6,70280,CA,Santa Clara CA,Saratoga city,0,0
6085,5117.03,6,99999,CA,Santa Clara CA, ,411,0.133
6085,5118,6,41282,CA,Santa Clara CA,Lexington Hills CDP,1011,0.621
6085,5118,6,68000,CA,Santa Clara CA,San Jose city,0,0
6085,5118,6,99999,CA,Santa Clara CA, ,616,0.379
6085,5119.01,6,68000,CA,Santa Clara CA,San Jose city,2957,1
6085,5119.05,6,68000,CA,Santa Clara CA,San Jose city,1071,1
6085,5119.07,6,68000,CA,Santa Clara CA,San Jose city,1344,1
6085,5119.09,6,68000,CA,Santa Clara CA,San Jose city,2444,0.949
6085,5119.09,6,99999,CA,Santa Clara CA, ,132,0.051
6085,5119.1,6,68000,CA,Santa Clara CA,San Jose city,1071,1
